id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_gerbang;pita_gerbang;skor_tahun_pertama;pita_tahun_pertama;asal_skor
MHS0104;4;39;1;9003;1;12;133.1;1;37;37;9;6;160.0;0;0;0;1;0;0;43;0;13;18;19;18;14.63157894736842;0;10;13;14;13;14.23076923076923;1;15.5;2.8;-4.06;Graduate;0.3246;Prioritas;0.0462;Aman;validasi silang
MHS0105;1;18;1;9853;1;1;123.0;1;19;19;9;7;117.4;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.6176;Prioritas;0.9792;Kritis;validasi silang
MHS0106;1;51;1;9070;1;1;130.0;1;3;1;2;8;122.2;0;0;1;1;0;0;20;0;4;10;12;10;13.0;0;5;11;11;11;12.272727272727272;0;11.1;0.6;2.02;Graduate;0.4509;Prioritas;0.0664;Aman;validasi silang
MHS0107;1;1;2;9238;1;1;122.0;1;37;38;4;7;118.2;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;16.2;0.3;-0.92;Dropout;0.155;Aman;0.9799;Kritis;validasi silang
MHS0108;1;1;1;9085;1;1;113.0;1;1;1;4;4;106.7;1;0;0;1;0;0;20;0;0;6;15;4;14.2;0;0;6;17;4;13.25;0;15.5;2.8;-4.06;Dropout;0.3567;Prioritas;0.7073;Kritis;validasi silang
MHS0109;1;1;5;9500;1;1;111.0;1;3;4;4;3;108.2;1;0;0;1;0;0;20;0;2;7;9;6;13.266666666666666;0;0;7;10;5;12.3;0;12.4;0.5;1.79;Dropout;0.1431;Aman;0.1769;Aman;validasi silang
MHS0110;1;17;2;9853;1;1;133.1;1;19;1;9;3;107.0;1;0;0;1;0;0;20;0;0;7;12;6;11.666666666666666;0;0;7;10;3;13.0;0;16.2;0.3;-0.92;Enrolled;0.7444;Kritis;0.7854;Kritis;mahasiswa aktif
MHS0111;1;1;1;9238;1;1;142.0;1;37;37;6;7;136.1;1;0;0;1;0;0;18;0;0;6;8;6;13.857142857142858;0;0;6;6;6;15.0;0;13.9;-0.3;0.79;Graduate;0.1034;Aman;0.0347;Aman;validasi silang
MHS0112;1;17;2;9147;1;1;123.0;1;1;38;4;7;115.3;1;0;0;1;0;1;18;0;0;5;9;3;13.0;0;0;5;11;3;11.0;0;8.9;1.4;3.51;Enrolled;0.1296;Aman;0.639;Prioritas;mahasiswa aktif
MHS0113;1;1;1;9085;1;1;131.0;1;19;19;9;9;139.8;1;0;0;1;0;0;19;0;0;5;6;5;13.4;0;0;5;5;5;12.8;0;10.8;1.4;1.74;Graduate;0.1321;Aman;0.0371;Aman;validasi silang
MHS0114;1;1;3;9773;1;1;158.0;1;1;38;4;7;157.0;1;0;0;1;0;0;18;0;0;6;6;6;12.666666666666666;0;0;6;7;6;12.571428571428571;0;10.8;1.4;1.74;Graduate;0.1903;Aman;0.1034;Aman;validasi silang
MHS0115;1;17;2;9500;1;1;122.0;1;37;37;9;9;131.0;1;0;0;1;0;0;18;0;0;7;7;6;12.516666666666666;1;0;7;7;6;12.516666666666666;1;7.6;2.6;0.32;Dropout;0.1191;Aman;0.0484;Aman;validasi silang
MHS0116;1;43;1;9500;1;1;130.0;1;38;38;9;5;100.0;0;0;0;1;0;0;20;0;0;7;11;6;11.616666666666667;0;0;7;7;7;13.0;0;13.9;-0.3;0.79;Enrolled;0.184;Aman;0.0449;Aman;mahasiswa aktif
MHS0117;1;17;1;9238;1;1;154.0;1;19;37;9;7;140.4;1;0;0;1;0;1;20;0;0;6;13;2;10.0;0;0;6;12;4;10.75;0;7.6;2.6;0.32;Enrolled;0.0394;Aman;0.8142;Kritis;mahasiswa aktif
MHS0118;1;17;1;9147;1;1;120.0;1;19;19;3;3;113.4;0;0;0;1;0;0;20;0;0;5;11;3;10.333333333333334;0;0;5;10;3;10.666666666666666;0;12.4;0.5;1.79;Enrolled;0.3884;Prioritas;0.8932;Kritis;mahasiswa aktif
MHS0119;1;1;2;9085;1;1;140.0;1;37;38;9;7;137.0;0;0;0;1;0;0;18;0;0;5;12;5;13.142857142857142;2;0;5;6;5;11.4;0;9.4;-0.8;-3.12;Graduate;0.125;Aman;0.0637;Aman;validasi silang
MHS0120;1;1;1;9147;1;1;127.0;1;2;19;4;5;121.8;0;0;0;1;0;0;18;0;0;5;5;5;12.6;0;0;5;5;5;14.0;0;11.1;0.6;2.02;Graduate;0.2328;Prioritas;0.0341;Aman;validasi silang
MHS0121;1;17;1;9254;1;1;133.1;1;1;1;4;5;131.0;1;0;0;1;0;0;21;0;0;6;12;3;11.0;0;0;6;12;2;11.0;0;9.4;-0.8;-3.12;Dropout;0.4217;Prioritas;0.9776;Kritis;validasi silang
MHS0122;1;1;2;9147;1;1;120.0;1;19;19;9;7;118.6;1;0;0;1;0;0;19;0;0;5;8;5;10.8;0;0;5;9;4;11.25;2;16.2;0.3;-0.92;Graduate;0.4151;Prioritas;0.0552;Aman;validasi silang
MHS0123;1;1;1;171;1;1;137.0;1;3;19;2;9;122.3;0;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.2773;Prioritas;0.8195;Kritis;data uji
MHS0124;1;1;1;9670;1;1;131.0;1;38;38;9;9;127.9;0;0;0;1;0;1;19;0;0;5;5;5;12.8;0;0;5;5;5;14.2;0;9.4;-0.8;-3.12;Graduate;0.0409;Aman;0.0275;Aman;validasi silang
MHS0125;1;1;1;9085;1;1;130.0;1;19;38;4;7;121.3;1;0;0;1;0;0;19;0;0;6;15;6;14.166666666666666;0;0;6;13;6;12.2;0;15.5;2.8;-4.06;Graduate;0.2397;Prioritas;0.0361;Aman;validasi silang
MHS0126;1;17;6;9556;1;1;122.0;1;1;1;4;5;117.1;1;0;0;1;0;0;19;0;0;7;12;5;12.1;0;0;7;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.455;Prioritas;0.9754;Kritis;validasi silang
MHS0127;1;44;1;9085;1;39;160.0;1;37;37;9;9;160.0;1;0;0;1;0;0;20;0;1;6;7;6;14.166666666666666;0;1;6;17;5;13.77777777777778;0;12.4;0.5;1.79;Graduate;0.2248;Prioritas;0.0653;Aman;validasi silang
MHS0128;1;1;1;9853;1;1;146.0;1;19;38;9;3;145.3;1;0;0;1;0;1;18;0;0;6;8;5;12.8;0;0;6;7;5;13.4;0;9.4;-0.8;-3.12;Enrolled;0.1332;Aman;0.0484;Aman;mahasiswa aktif
MHS0129;1;17;3;9238;1;1;131.0;1;1;39;5;3;122.6;1;0;0;1;0;0;18;0;0;6;7;6;13.0;0;0;6;6;6;13.666666666666666;0;12.4;0.5;1.79;Graduate;0.2662;Prioritas;0.0464;Aman;validasi silang
MHS0130;1;17;6;9500;1;1;132.0;1;1;37;8;9;128.0;1;0;0;1;0;0;19;0;0;7;7;7;13.467142857142855;0;0;8;9;8;15.011111111111113;0;12.4;0.5;1.79;Graduate;0.41;Prioritas;0.0915;Aman;validasi silang
MHS0131;1;1;3;9500;1;1;138.0;1;19;19;5;8;124.9;1;0;0;1;0;1;18;0;0;7;9;7;13.2375;0;0;8;9;7;13.742857142857144;0;13.9;-0.3;0.79;Dropout;0.05;Aman;0.0498;Aman;data uji
MHS0132;1;17;2;9070;1;1;130.0;1;37;37;9;9;123.7;1;0;0;1;0;0;18;0;0;6;6;6;12.333333333333334;0;0;6;6;6;13.0;0;7.6;2.6;0.32;Graduate;0.1917;Aman;0.0471;Aman;data uji
MHS0133;1;1;4;9147;1;1;126.0;1;1;19;4;8;120.1;1;0;0;1;0;0;19;0;0;5;7;5;12.4;0;0;5;5;5;14.6;0;8.9;1.4;3.51;Graduate;0.2763;Prioritas;0.0388;Aman;data uji
MHS0134;1;17;6;9500;1;1;148.0;1;1;19;3;3;131.7;1;0;0;1;0;0;19;0;0;7;8;5;14.0;0;0;7;7;0;0.0;0;13.9;-0.3;0.79;Dropout;0.1675;Aman;0.9737;Kritis;validasi silang
MHS0135;1;43;1;9238;1;1;130.0;1;38;37;9;7;133.2;0;0;0;1;0;0;20;0;5;9;15;9;11.666666666666666;0;2;7;8;7;11.714285714285714;0;7.6;2.6;0.32;Graduate;0.0954;Aman;0.0462;Aman;data uji
MHS0136;1;1;1;9670;1;1;117.0;1;1;38;3;9;109.3;0;0;1;0;0;1;19;0;0;6;7;5;12.0;0;0;6;9;4;12.5;0;12.4;0.5;1.79;Dropout;0.7014;Kritis;0.8432;Kritis;validasi silang
MHS0137;1;17;1;9670;1;1;120.0;1;19;19;5;5;113.0;1;0;0;1;0;0;20;0;0;5;7;4;12.2;0;0;5;5;4;11.5;0;7.6;2.6;0.32;Graduate;0.3058;Prioritas;0.1507;Aman;validasi silang
MHS0138;1;1;1;9773;1;1;153.0;1;1;1;141;175;157.9;0;0;1;1;0;1;18;0;0;6;6;6;14.833333333333334;0;0;6;6;6;14.833333333333334;0;8.9;1.4;3.51;Graduate;0.0995;Aman;0.044;Aman;data uji
MHS0139;1;1;2;9500;1;1;117.0;1;19;1;4;7;112.1;0;0;0;1;0;1;20;0;0;7;9;5;13.188;0;0;8;9;7;12.892857142857142;0;11.1;0.6;2.02;Enrolled;0.0459;Aman;0.0715;Aman;mahasiswa aktif
MHS0140;1;18;1;9500;1;1;178.0;1;19;1;4;8;174.7;0;0;0;1;0;0;18;0;0;7;8;7;17.125;0;0;8;8;8;17.5875;0;13.9;-0.3;0.79;Graduate;0.1311;Aman;0.0681;Aman;validasi silang
MHS0141;1;1;5;9500;1;1;129.0;1;37;37;9;9;128.8;1;0;0;1;0;0;19;0;0;7;7;6;12.666666666666666;0;0;7;7;6;12.666666666666666;0;7.6;2.6;0.32;Graduate;0.0981;Aman;0.0413;Aman;data uji
MHS0142;1;1;6;9773;1;1;116.0;1;19;1;4;4;110.1;1;0;0;1;0;1;19;0;0;6;8;6;12.666666666666666;0;0;6;10;5;12.0;0;12.4;0.5;1.79;Graduate;0.1334;Aman;0.2214;Aman;validasi silang
MHS0143;1;51;1;9147;1;1;99.0;1;3;1;3;3;99.7;1;0;1;0;0;0;22;0;0;5;8;0;0.0;0;0;5;7;0;0.0;0;8.9;1.4;3.51;Enrolled;0.9596;Kritis;0.98;Kritis;mahasiswa aktif
MHS0144;1;1;3;9238;1;1;135.0;1;1;12;9;10;121.0;1;0;0;1;0;1;19;0;0;6;7;6;11.333333333333334;0;0;6;6;6;11.5;0;12.4;0.5;1.79;Graduate;0.0229;Aman;0.0493;Aman;validasi silang
MHS0145;1;1;3;9500;1;1;141.0;1;19;19;9;7;131.7;1;0;0;1;0;1;19;0;0;7;10;7;13.605;0;0;8;11;8;12.33125;0;15.5;2.8;-4.06;Graduate;0.0552;Aman;0.0362;Aman;validasi silang
MHS0146;1;17;5;9853;1;1;132.0;1;37;38;5;6;119.1;1;0;0;1;0;1;19;0;0;6;10;5;12.0;0;0;6;9;5;10.8;0;9.4;-0.8;-3.12;Graduate;0.2571;Prioritas;0.3216;Aman;data uji
MHS0147;1;1;4;9254;1;1;132.0;1;12;19;9;9;124.7;1;0;0;1;0;0;19;0;0;5;10;0;0.0;0;0;5;10;0;0.0;0;7.6;2.6;0.32;Dropout;0.2586;Prioritas;0.9799;Kritis;validasi silang
MHS0148;1;17;1;9254;1;1;113.0;1;1;37;9;10;117.2;1;0;0;1;0;0;20;0;0;6;8;5;11.2;0;0;6;12;3;11.666666666666666;0;7.6;2.6;0.32;Dropout;0.3217;Prioritas;0.8202;Kritis;validasi silang
MHS0149;1;1;1;9147;1;1;134.0;1;3;19;2;10;128.8;0;0;0;1;0;0;18;0;0;5;10;5;13.375;0;0;5;9;5;14.166666666666666;0;13.9;-0.3;0.79;Graduate;0.2934;Prioritas;0.0439;Aman;validasi silang
MHS0150;1;1;1;9500;1;1;136.0;1;1;19;9;9;131.5;0;0;0;1;0;1;20;0;0;7;8;6;13.863333333333337;0;0;8;9;7;14.178571428571429;0;11.1;0.6;2.02;Graduate;0.026;Aman;0.0301;Aman;data uji
MHS0151;1;1;1;171;1;1;136.0;1;3;37;2;8;121.7;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Enrolled;0.3077;Prioritas;0.6051;Prioritas;mahasiswa aktif
MHS0152;1;1;1;9085;1;1;129.0;1;1;38;4;7;123.4;0;0;0;1;0;0;19;0;0;5;6;5;12.4;0;0;5;6;5;13.4;0;7.6;2.6;0.32;Graduate;0.1349;Aman;0.0284;Aman;validasi silang
MHS0153;1;17;1;9853;1;1;138.0;1;38;38;7;6;124.7;1;0;0;1;0;0;18;0;0;6;11;3;12.333333333333334;0;0;6;10;5;10.833333333333334;0;9.4;-0.8;-3.12;Enrolled;0.4839;Prioritas;0.7441;Kritis;mahasiswa aktif
MHS0154;1;1;1;9853;1;1;137.0;1;37;37;9;9;132.8;1;0;0;1;0;0;18;0;0;6;7;6;13.333333333333334;0;0;6;8;5;11.8;0;7.6;2.6;0.32;Graduate;0.3771;Prioritas;0.0911;Aman;data uji
MHS0155;1;43;1;9853;1;1;115.0;1;3;37;2;5;108.7;1;0;0;1;0;0;21;0;0;6;10;3;12.666666666666666;0;0;6;12;3;10.0;0;9.4;-0.8;-3.12;Dropout;0.5994;Prioritas;0.9679;Kritis;data uji
MHS0156;1;1;1;9853;1;1;129.0;1;38;37;6;6;138.1;0;0;0;1;0;0;19;0;0;6;8;6;12.0;0;0;6;10;4;11.5;0;7.6;2.6;0.32;Dropout;0.2283;Prioritas;0.1636;Aman;validasi silang
MHS0157;1;1;1;9147;1;1;131.0;1;38;38;9;9;126.5;0;0;0;1;0;1;18;0;0;5;5;5;10.6;0;0;5;5;5;11.8;0;12.4;0.5;1.79;Graduate;0.0652;Aman;0.0337;Aman;validasi silang
MHS0158;1;17;2;9238;1;1;133.0;1;1;37;7;9;127.4;1;0;0;1;0;1;18;0;0;6;8;6;12.25;0;0;6;7;6;11.857142857142858;0;12.7;3.7;-1.7;Graduate;0.0781;Aman;0.0327;Aman;validasi silang
MHS0159;1;1;3;9238;1;1;125.0;1;19;1;9;10;123.6;1;0;0;1;0;0;20;0;0;6;10;4;11.0;0;0;6;9;6;11.833333333333334;0;9.4;-0.8;-3.12;Graduate;0.1332;Aman;0.1007;Aman;validasi silang
MHS0160;1;39;1;8014;0;1;120.0;1;1;19;6;8;122.0;0;0;0;1;0;1;24;0;0;6;11;5;11.0;0;0;6;9;5;12.6;0;11.1;0.6;2.02;Graduate;0.0728;Aman;0.0654;Aman;validasi silang
MHS0161;1;1;1;9670;1;1;128.0;1;19;1;4;1;118.2;0;0;0;1;0;0;19;0;0;6;6;6;13.166666666666666;0;0;6;9;6;13.0;0;10.8;1.4;1.74;Dropout;0.1254;Aman;0.0309;Aman;validasi silang
MHS0162;1;1;1;9500;1;1;127.0;1;19;37;9;7;123.9;1;0;0;1;0;1;18;0;0;7;9;7;12.855555555555554;0;0;8;12;7;12.761111111111113;0;15.5;2.8;-4.06;Graduate;0.0467;Aman;0.038;Aman;validasi silang
MHS0163;1;1;2;9500;1;1;134.0;1;19;19;9;9;125.8;1;0;0;1;0;0;18;0;0;7;8;7;14.91875;0;0;8;8;8;15.355;0;15.5;2.8;-4.06;Graduate;0.1438;Aman;0.0336;Aman;validasi silang
MHS0164;1;17;5;9853;1;1;132.0;1;12;12;4;4;123.3;1;0;0;1;0;0;21;0;0;6;13;4;11.5;0;0;6;10;3;11.0;0;10.8;1.4;1.74;Dropout;0.6704;Kritis;0.9362;Kritis;validasi silang
MHS0165;1;17;2;9670;1;1;124.0;1;1;19;5;4;124.4;0;0;0;1;0;0;19;0;0;5;5;5;14.2;0;0;5;5;5;14.2;0;7.6;2.6;0.32;Graduate;0.2663;Prioritas;0.0368;Aman;validasi silang
MHS0166;1;17;1;9773;1;1;133.1;1;19;37;7;7;126.0;0;0;0;1;0;1;19;0;0;6;6;6;12.5;0;0;6;7;6;13.0;0;15.5;2.8;-4.06;Graduate;0.1729;Aman;0.0298;Aman;data uji
MHS0167;3;39;1;9003;1;1;170.0;1;1;37;6;6;170.0;0;0;1;1;0;0;47;0;0;1;1;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Enrolled;0.3739;Prioritas;0.9774;Kritis;mahasiswa aktif
MHS0168;1;17;3;9238;1;1;125.0;1;19;19;7;8;121.5;0;0;0;1;0;0;19;0;0;6;10;5;11.666666666666666;0;0;6;12;4;11.0;0;13.9;-0.3;0.79;Graduate;0.2787;Prioritas;0.2076;Aman;validasi silang
MHS0169;1;39;1;9500;1;3;130.0;1;2;2;1;1;130.0;0;0;0;1;0;0;29;0;1;8;8;7;14.257142857142856;0;1;8;8;7;14.257142857142856;0;12.7;3.7;-1.7;Graduate;0.4;Prioritas;0.0516;Aman;validasi silang
MHS0170;1;43;1;9238;1;1;125.0;1;19;19;4;8;117.0;1;0;0;1;0;0;21;0;0;6;13;3;12.0;0;0;6;12;2;11.333333333333334;0;16.2;0.3;-0.92;Dropout;0.1508;Aman;0.9778;Kritis;validasi silang
MHS0171;1;39;1;9085;1;1;130.0;1;37;19;9;7;130.0;1;0;0;1;0;0;28;0;0;5;13;4;11.25;1;0;5;11;4;10.5;0;12.7;3.7;-1.7;Enrolled;0.4188;Prioritas;0.3784;Aman;mahasiswa aktif
MHS0172;1;17;2;9556;1;1;133.1;1;37;37;3;10;108.0;0;0;0;1;0;0;20;0;0;7;8;7;12.457142857142856;0;0;8;8;8;13.5625;0;15.5;2.8;-4.06;Graduate;0.3442;Prioritas;0.0397;Aman;validasi silang
MHS0173;1;17;1;9500;1;1;131.0;1;2;38;4;5;132.3;1;0;0;1;0;0;19;0;0;7;7;6;11.683333333333332;0;0;7;7;6;11.683333333333332;0;7.6;2.6;0.32;Graduate;0.0833;Aman;0.0383;Aman;validasi silang
MHS0174;1;42;1;8014;0;1;150.0;1;19;2;4;6;148.0;0;0;0;1;0;0;26;0;0;6;10;3;11.666666666666666;0;0;6;8;5;12.0;0;9.4;-0.8;-3.12;Graduate;0.1701;Aman;0.6083;Prioritas;validasi silang
MHS0175;1;17;2;9254;1;1;125.0;1;37;37;9;8;122.6;1;0;1;0;0;0;20;0;0;6;8;4;11.75;0;0;6;6;6;13.166666666666666;0;11.1;0.6;2.02;Dropout;0.9631;Kritis;0.7644;Kritis;data uji
MHS0176;1;1;1;9670;1;1;131.0;1;37;37;9;9;123.0;1;0;0;1;0;1;18;0;0;5;6;3;11.666666666666666;0;0;5;6;4;13.5;0;7.6;2.6;0.32;Enrolled;0.0441;Aman;0.2528;Aman;mahasiswa aktif
MHS0177;1;39;1;9853;1;1;130.0;1;37;19;9;5;102.5;0;0;0;1;0;0;27;0;0;6;9;5;13.2;0;0;6;10;5;12.0;0;7.6;2.6;0.32;Graduate;0.7322;Kritis;0.5661;Prioritas;validasi silang
MHS0178;1;1;2;9500;1;1;123.0;1;34;34;90;90;113.3;1;0;0;1;0;0;20;0;0;7;8;4;11.95;0;0;7;8;4;11.95;0;7.6;2.6;0.32;Dropout;0.4065;Prioritas;0.7379;Kritis;validasi silang
MHS0179;1;1;5;9853;1;1;141.0;1;37;19;9;5;133.0;1;0;0;1;0;0;18;0;0;6;8;5;12.4;0;0;6;12;5;10.4;0;9.4;-0.8;-3.12;Dropout;0.4727;Prioritas;0.3662;Aman;validasi silang
MHS0180;1;7;1;9500;1;3;140.0;1;1;1;9;5;140.0;0;0;0;1;0;0;33;0;2;7;8;6;14.35;0;3;8;10;6;14.583333333333334;0;16.2;0.3;-0.92;Dropout;0.4206;Prioritas;0.142;Aman;validasi silang
MHS0181;1;43;1;9853;1;1;140.0;1;3;1;3;3;128.3;1;0;0;1;0;0;35;0;19;21;21;21;12.61904761904762;0;13;19;19;19;12.789473684210526;0;12.4;0.5;1.79;Graduate;0.6094;Prioritas;0.049;Aman;validasi silang
MHS0182;1;44;1;9991;0;39;140.0;1;37;19;9;8;140.0;0;0;0;1;0;1;26;0;2;6;7;6;12.666666666666666;0;2;6;7;6;13.166666666666666;1;9.4;-0.8;-3.12;Enrolled;0.1402;Aman;0.0379;Aman;mahasiswa aktif
MHS0183;1;39;1;9773;1;19;133.1;1;19;19;3;4;104.0;0;0;1;0;0;0;27;0;0;6;6;5;12.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout;0.9881;Kritis;0.9792;Kritis;validasi silang
MHS0184;1;18;3;9070;1;1;131.0;1;1;37;5;5;122.3;1;0;0;0;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;Dropout;0.887;Kritis;0.9709;Kritis;data uji
MHS0185;1;17;2;9254;1;1;143.0;1;1;19;4;6;135.0;0;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.2288;Prioritas;0.9799;Kritis;validasi silang
MHS0186;1;18;2;9147;1;1;132.0;1;3;3;5;7;119.1;1;0;1;0;0;0;20;0;0;5;9;3;10.0;0;0;5;9;3;10.571428571428571;0;10.8;1.4;1.74;Dropout;0.9686;Kritis;0.9714;Kritis;validasi silang
MHS0187;1;43;1;9238;1;1;143.0;1;1;37;5;9;126.6;0;0;1;0;0;0;21;0;5;10;18;8;11.5;0;0;6;12;4;10.0;0;9.4;-0.8;-3.12;Enrolled;0.8936;Kritis;0.9644;Kritis;mahasiswa aktif
MHS0188;1;17;3;9500;1;1;141.0;1;38;1;9;4;129.0;1;0;0;1;0;1;18;0;0;7;7;6;13.05;0;0;7;7;6;13.05;0;7.6;2.6;0.32;Graduate;0.0543;Aman;0.0469;Aman;data uji
MHS0189;1;39;1;9085;1;1;133.1;1;1;19;9;9;162.3;1;0;0;1;0;0;24;0;0;6;10;2;11.0;0;0;6;6;0;0.0;0;8.9;1.4;3.51;Dropout;0.2136;Aman;0.9784;Kritis;validasi silang
MHS0190;1;17;4;9070;1;1;148.0;1;1;3;4;1;163.4;1;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;6;6;12.0;0;16.2;0.3;-0.92;Graduate;0.2043;Aman;0.0631;Aman;validasi silang
MHS0191;1;1;1;9254;1;1;125.0;1;19;38;9;8;121.5;0;0;0;1;0;1;21;0;0;6;7;6;12.0;0;0;6;6;6;12.5;0;13.9;-0.3;0.79;Graduate;0.093;Aman;0.0285;Aman;validasi silang
MHS0192;1;1;1;8014;0;1;120.0;1;1;37;7;3;122.8;0;0;0;1;0;0;23;0;0;6;13;2;10.0;0;0;5;12;1;10.0;0;9.4;-0.8;-3.12;Enrolled;0.1227;Aman;0.9791;Kritis;mahasiswa aktif
MHS0193;1;39;1;9147;1;1;140.0;1;12;3;4;3;118.0;1;0;0;1;0;0;24;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;0.5799;Prioritas;0.9795;Kritis;validasi silang
MHS0194;1;51;1;9853;1;1;139.0;1;1;1;4;10;134.0;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;Dropout;0.5487;Prioritas;0.9799;Kritis;validasi silang
MHS0195;1;1;4;9500;1;1;142.0;1;38;38;9;8;129.8;1;0;0;1;0;0;18;0;0;8;8;7;12.242857142857144;0;0;8;8;7;12.242857142857144;0;12.7;3.7;-1.7;Graduate;0.12;Aman;0.0312;Aman;validasi silang
MHS0196;1;39;1;9991;0;40;130.0;1;19;1;3;4;152.0;1;0;0;1;0;0;27;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;Dropout;0.3035;Prioritas;0.9783;Kritis;validasi silang
MHS0197;1;18;6;9500;1;1;126.0;1;37;37;5;5;122.8;1;0;0;1;0;0;18;0;0;8;8;8;12.93375;0;0;8;8;8;12.93375;0;9.4;-0.8;-3.12;Graduate;0.2648;Prioritas;0.037;Aman;validasi silang
MHS0198;1;7;1;9119;1;3;150.0;1;3;2;2;2;150.0;0;0;0;1;0;0;35;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.8524;Kritis;0.9792;Kritis;data uji
MHS0199;1;1;1;9853;1;1;130.0;1;19;19;3;8;131.8;0;0;0;1;0;0;18;0;0;7;9;7;12.571428571428571;0;0;7;8;7;14.428571428571429;0;11.1;0.6;2.02;Graduate;0.46;Prioritas;0.0476;Aman;validasi silang
MHS0200;1;39;1;9500;1;1;120.0;1;1;3;175;121;105.9;0;0;0;1;0;0;35;0;0;3;4;3;11.816666666666668;0;0;3;3;3;11.333333333333334;0;11.1;0.6;2.02;Enrolled;0.3231;Prioritas;0.235;Aman;mahasiswa aktif
MHS0201;1;1;1;9085;1;1;138.0;1;1;1;4;7;132.1;1;0;0;1;0;0;19;0;0;5;9;4;13.75;0;0;5;13;4;14.333333333333334;2;10.8;1.4;1.74;Graduate;0.1549;Aman;0.2412;Aman;validasi silang
MHS0202;1;1;4;9238;1;1;127.0;1;19;19;4;0;127.4;1;0;0;1;0;0;20;0;0;6;8;6;11.166666666666666;0;0;6;6;6;11.333333333333334;0;7.6;2.6;0.32;Graduate;0.0986;Aman;0.065;Aman;validasi silang
MHS0203;1;1;4;9500;1;1;140.0;1;19;19;7;7;129.5;1;0;0;1;0;0;18;0;0;8;8;7;12.324285714285711;0;0;8;8;7;12.324285714285711;0;10.8;1.4;1.74;Graduate;0.1542;Aman;0.0299;Aman;validasi silang
MHS0204;1;44;1;9238;1;39;130.0;1;38;38;5;10;126.7;0;0;1;1;0;0;21;0;3;6;6;6;12.166666666666666;0;2;6;7;6;11.714285714285714;0;13.9;-0.3;0.79;Graduate;0.3928;Prioritas;0.0623;Aman;validasi silang
MHS0205;1;17;2;9238;1;1;128.0;1;19;37;9;8;116.5;0;0;0;1;0;1;18;0;0;6;11;5;11.142857142857142;0;0;6;11;4;11.25;0;16.2;0.3;-0.92;Graduate;0.0859;Aman;0.1117;Aman;validasi silang
MHS0206;1;1;1;9238;1;1;132.0;1;34;34;0;0;119.1;1;0;0;1;0;0;18;0;0;6;9;4;11.0;0;0;6;9;4;10.75;0;7.6;2.6;0.32;Graduate;0.398;Prioritas;0.6648;Kritis;validasi silang
MHS0207;1;1;2;9500;1;1;149.0;1;19;38;9;9;126.5;1;0;0;1;0;0;18;0;0;8;8;7;12.914285714285713;0;0;8;8;7;12.914285714285713;0;12.7;3.7;-1.7;Graduate;0.1367;Aman;0.0317;Aman;validasi silang
MHS0208;1;1;4;9773;1;1;155.0;1;3;19;1;4;149.8;1;0;0;1;0;1;18;0;0;6;6;6;13.833333333333334;0;0;6;6;6;14.166666666666666;0;16.2;0.3;-0.92;Graduate;0.0998;Aman;0.0642;Aman;data uji
MHS0209;1;1;1;9085;1;1;120.0;1;19;1;8;7;115.1;1;0;0;1;0;0;19;0;0;6;8;6;13.857142857142858;0;0;6;9;5;13.4;0;13.9;-0.3;0.79;Graduate;0.4561;Prioritas;0.0539;Aman;data uji
